Nationality,Department,Program,2019,2019.1,2019.2,2020,2020.1,2020.2,2021,2021.1,2021.2,2022,2022.1,2022.2,Unnamed: 15,Unnamed: 16,Unnamed: 17
Austrian,Sociology,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Austrian,Sociology,,*,*,*,9,5,0,*,*,0,6,*,*,*,*,*
Austrian,Statistics,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Austrian,Statistics,,*,0,0,*,*,*,*,0,0,7,*,*,*,0,0
Azerbaijani,Accounting,,5,*,0,5,0,0,*,0,0,*,0,0,6,*,0
Azerbaijani,Accounting,,5,*,*,*,0,0,*,0,0,6,*,*,*,*,*
Azerbaijani,Anthropology,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Economic History,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Economic History,,0,0,0,0,0,0,*,*,*,*,*,*,0,0,0
Azerbaijani,Economics,,*,0,0,*,*,*,*,0,0,*,0,0,23,0,0
Azerbaijani,Economics,,*,*,*,*,*,*,0,0,0,*,0,0,*,0,0
Azerbaijani,European Institute,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Finance,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Finance,,23,0,0,5,*,0,8,*,0,11,*,*,23,*,0
Azerbaijani,Gender Studies,,0,0,0,0,0,0,*,0,0,0,0,0,*,*,*
Azerbaijani,Geography and Environment,,*,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Azerbaijani,Geography and Environment,,5,*,0,*,0,0,*,*,*,0,0,0,*,*,0
Azerbaijani,Government,,*,*,0,*,0,0,5,0,0,*,0,0,5,*,*
Azerbaijani,Government,,5,*,*,6,*,*,*,0,*,*,0,0,31,*,*
Azerbaijani,International Development,,*,0,0,0,0,0,*,*,*,*,*,0,*,0,0
Azerbaijani,International Development,,*,*,*,0,0,0,*,*,0,*,*,0,*,*,0
Azerbaijani,International Relations,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,International Relations,,*,*,0,*,*,*,5,*,*,7,0,0,*,*,*
Azerbaijani,Law School,,5,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Law School,,*,*,0,6,*,*,*,*,*,5,*,0,5,*,0
Azerbaijani,Management Management,,*,0,0,*,*,0,*,0,0,5,0,0,*,*,*
Azerbaijani,Management Management,,12,*,*,8,*,*,10,*,*,13,*,0,9,*,*
Azerbaijani,Mathematics,,0,0,0,0,0,0,0,0,0,*,0,0,6,0,0
Azerbaijani,Mathematics,,0,0,0,0,0,0,*,0,0,*,*,*,0,0,0
Azerbaijani,Media and Communications,,0,0,0,*,0,0,0,0,0,*,*,*,*,*,*
Azerbaijani,Methodology,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,"Philosophy, Logic and Scientific Method",,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Azerbaijani,"Philosophy, Logic and Scientific Method",,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Azerbaijani,Psychological and Behavio..,,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Azerbaijani,Psychological and Behavio..,,*,*,*,0,0,0,*,0,0,*,*,*,*,*,0
Azerbaijani,School of Public Policy,,*,0,0,0,0,0,*,0,0,7,*,*,56,14,8
Azerbaijani,Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Social Policy,,*,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Sociology,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Sociology,,*,0,0,*,*,*,*,0,0,*,0,0,6,*,0
Azerbaijani,Statistics,,*,0,0,0,0,0,0,0,0,*,*,*,*,0,0
Azerbaijani,Statistics,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahamian,Accounting,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Bahamian,Accounting,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Economics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,European Institute,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Geography ..,,0,0,0,*,*,0,*,*,0,0,0,0,*,0,0
Bahamian,Government,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bahamian,Government,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Bahamian,Health Policy,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Development,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Development,,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bahamian,International Relations,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Relations,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahamian,Language C..,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bahamian,Law School,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bahamian,Law School,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahamian,Management,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Mathematics,,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Bahamian,Media and Communications,,*,*,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahamian,"Philosophy, ..",,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahamian,School of Public Policy,,*,*,*,0,0,0,*,0,0,0,0,0,*,*,0
Bahamian,Social Policy,,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bahraini,Accounting,,*,*,*,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Accounting,,*,*,*,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Anthropology,,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*
Bahraini,Economic History,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Bahraini,Economic History,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Bahraini,Economics,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Economics,,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Finance,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Finance,,5,0,0,*,0,0,*,0,0,*,0,0,8,*,*
Bahraini,Geography and Environment,,*,0,0,0,0,0,*,*,*,0,0,0,*,0,0
Bahraini,Geography and Environment,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Government,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Government,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Health Policy,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahraini,International Development,,*,*,*,*,*,0,*,*,*,0,0,0,0,0,0
Bahraini,International Relations,,0,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Bahraini,International Relations,,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Law School,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Law School,,*,*,*,*,*,*,*,0,0,*,0,0,*,*,0
Bahraini,Management,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Management,,9,0,0,*,0,0,*,0,0,*,0,0,5,*,*
Bahraini,Mathematics,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Mathematics,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Media and Communications,,*,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Bahraini,Methodology,,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Bahraini,"Philosophy, ..",,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Psychological and Behavio..,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Bahraini,Psychological and Behavio..,,0,0,0,*,*,*,*,0,0,0,0,0,*,*,*
Bahraini,School of Public Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bahraini,Social Policy,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Social Policy,,0,0,0,*,*,0,*,*,*,0,0,0,0,0,0
Bahraini,Sociology,,*,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahraini,Sociology,,*,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Bahraini,Statistics,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bangladeshi,Accounting,,12,0,0,12,0,0,12,0,0,14,*,*,16,5,*
Bangladeshi,Accounting,,*,*,*,*,0,0,5,*,*,*,*,*,*,*,0
Bangladeshi,Anthropology,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bangladeshi,Anthropology,,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Bangladeshi,Economic History,,*,0,0,*,*,0,*,0,0,5,*,*,*,0,0
Bangladeshi,Economic History,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bangladeshi,Economics,,21,0,0,11,0,0,19,0,0,24,0,0,12,0,0
Bangladeshi,Economics,,6,*,*,6,*,*,*,*,0,7,*,0,*,0,0
Bangladeshi,European Institute,,*,0,0,*,0,0,*,*,0,*,*,*,*,0,0
Bangladeshi,Finance,,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Finance,,*,0,0,*,0,0,6,*,*,5,0,0,7,*,*
Bangladeshi,Gender Studies,,*,*,0,7,*,*,10,*,*,8,*,*,*,*,0
Bangladeshi,Geography and Environment,,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Bangladeshi,Geography and Environment,,*,0,0,*,0,0,6,*,0,14,*,*,9,*,*
Bangladeshi,Government,,6,*,0,*,0,0,8,0,0,8,0,0,5,0,0
Bangladeshi,Government,,7,*,*,10,*,0,*,0,0,8,0,0,5,0,0
Bangladeshi,Health Policy,,7,*,*,8,*,*,*,*,0,5,*,*,7,*,*
Bangladeshi,International Development,,13,5,*,21,6,*,16,*,*,18,*,*,27,*,0
Bangladeshi,International History,,0,0,0,*,0,0,*,*,0,*,0,0,0,0,0
Bangladeshi,International History,,0,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Bangladeshi,International Relations,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,International Relations,,5,0,0,*,0,0,5,*,*,*,0,0,5,*,*
Bangladeshi,Language C..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bangladeshi,Law School,,6,0,0,5,0,0,8,0,0,14,*,0,7,*,0
Bangladeshi,Law School,,*,*,0,8,*,0,12,*,*,6,*,*,5,5,0
Bangladeshi,Management,,*,0,0,*,0,0,6,0,0,8,*,*,*,*,0
Bangladeshi,Management,,6,*,0,11,*,0,15,*,0,15,6,*,12,*,*
Bangladeshi,Mathematics,,*,0,0,*,0,0,*,*,0,*,0,0,*,0,0
Bangladeshi,Mathematics,,*,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Bangladeshi,Media and Communications,,*,*,*,7,*,*,*,*,0,*,*,0,*,*,0
Bangladeshi,Methodology,,0,0,0,0,0,0,*,*,0,*,*,*,*,0,0
Bangladeshi,"Philosophy, Logic and Scientific Method",,5,*,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bangladeshi,Psychological and Behavio..,,*,*,*,0,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Psychological and Behavio..,,0,0,0,*,0,0,*,*,*,*,*,*,*,*,0
Bangladeshi,School of Public Policy,,*,0,0,*,*,0,10,6,*,16,9,*,10,5,*
Bangladeshi,Social Policy,,6,0,0,8,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Social Policy,,0,0,0,*,*,*,6,*,*,6,*,*,*,0,0
Bangladeshi,Sociology,,0,0,0,*,*,0,0,0,0,*,*,0,0,0,0
Bangladeshi,Sociology,,5,*,*,8,*,0,*,0,0,10,5,*,8,*,*
Bangladeshi,Statistics,,*,0,0,*,*,*,5,*,*,5,0,0,*,*,*
Bangladeshi,Statistics,,*,0,0,0,0,0,*,0,0,*,*,*,*,0,0
Barbadian,Accounting Economics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Barbadian,Accounting Economics,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,European Institute,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Barbadian,Finance,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Geography ..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Government,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Barbadian,Government,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Health Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Barbadian,International Development,,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Barbadian,International Development,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Law School,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Law School,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Management,,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*
Barbadian,Mathematics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Media and Communications,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Methodology,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,"Philosophy, ..",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Barbadian,Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Social Policy,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Barbadian,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belarus,Accounting Anthropology,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belarus,Accounting Anthropology,,0,0,0,0,0,0,*,*,*,*,*,0,*,*,0
Belarus,Economics,,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Belarus,Economics,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Belarus,European Institute,,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Belarus,Finance,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,Finance,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,Gender Studies,,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Belarus,Geography ..,,0,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Belarus,Government,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Belarus,Government,,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Belarus,International Development,,*,*,0,*,*,0,*,0,0,0,0,0,*,*,*
Belarus,International Development,,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Belarus,International Relations,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Belarus,International Relations,,*,0,0,*,*,0,*,0,0,*,0,0,0,0,0
Belarus,Language C..,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Belarus,Law School,,0,0,0,*,0,0,0,0,0,*,0,0,*,*,0
Belarus,Law School,,*,0,0,*,*,0,*,*,*,*,0,0,*,*,0
Belarus,Management,,*,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Belarus,Management,,*,*,0,5,*,0,6,*,*,0,0,0,*,0,0
Belarus,Mathematics Media and C..,,0,0,0,0,0,0,*,*,*,*,*,0,*,0,0
Belarus,Mathematics Media and C..,,*,*,0,*,0,0,*,0,0,*,*,*,*,0,0
Belarus,Methodology,,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Belarus,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Belarus,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belarus,Psychological and Behavio..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belarus,Psychological and Behavio..,,*,0,0,0,0,0,*,*,*,*,0,0,*,*,*
Belarus,Social Policy,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Belarus,Sociology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belarus,Statistics,,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Belarus,Statistics,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belgian,Accounting,,*,0,0,*,0,0,*,0,0,5,*,0,*,0,0
Belgian,Accounting,,*,*,*,*,*,*,*,*,0,*,*,*,*,*,0
Belgian,Anthropology,,*,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Belgian,Anthropology,,*,*,*,0,0,0,0,0,0,*,*,*,*,*,0
Belgian,Economic History,,*,0,0,*,*,*,*,0,0,*,0,0,*,0,0
Belgian,Economic History,,*,*,*,*,*,*,*,*,0,*,*,0,*,*,*
Belgian,Economics,,8,*,0,7,0,0,6,0,0,8,*,0,8,0,0
Belgian,Economics,,5,*,*,*,0,0,*,*,0,6,*,*,*,*,*
Belgian,European Institute,,9,*,*,7,*,*,10,6,5,10,6,5,7,5,*
Belgian,Finance,,*,0,0,*,0,0,7,*,*,5,*,0,*,*,*
Belgian,Finance,,14,*,*,14,*,*,17,*,*,10,*,0,17,0,0
Belgian,Gender Studies,,*,*,*,*,*,*,*,*,*,0,0,0,5,*,*
Belgian,Geography and Environment,,*,*,0,6,*,*,*,0,0,*,0,0,*,*,*
Belgian,Geography and Environment,,6,*,*,9,*,0,11,5,*,7,*,*,16,5,*
Belgian,Government,,13,*,*,10,*,0,12,0,0,9,0,0,7,0,0
Belgian,Government,,7,*,0,*,0,0,5,*,*,9,*,*,*,*,0
Belgian,Health Policy,,6,*,*,*,*,*,0,0,0,*,*,*,*,*,*
Belgian,International Development,,*,*,*,5,*,*,12,*,*,7,*,*,10,6,5
Belgian,International History,,5,*,*,*,*,*,*,0,0,6,*,0,7,*,0
Belgian,International History,,8,*,*,*,0,0,*,*,0,*,*,*,0,0,*
Belgian,International Relations,,6,*,*,*,*,0,*,*,0,*,0,0,*,0,0
Belgian,International Relations,,11,*,*,*,*,*,*,*,*,8,*,*,12,*,*
Belgian,Language C..,,*,*,0,*,0,0,0,0,0,0,0,0,*,*,0
Belgian,Law School,,10,*,*,9,*,0,11,0,0,12,*,*,5,*,*
Belgian,Law School,,41,10,5,22,11,8,18,8,*,20,12,6,28,18,7
Belgian,Management,,11,*,*,5,0,0,11,0,0,13,*,*,13,*,*
Belgian,Management,,30,8,*,25,11,6,27,9,5,16,8,*,13,*,*
Belgian,Mathematics,,*,*,0,*,*,*,*,0,0,*,0,0,*,0,0
Belgian,Mathematics,,*,0,0,*,0,0,*,*,0,*,0,0,*,*,0
Belgian,Media and Communications,,5,*,*,*,*,*,*,*,*,*,0,0,*,*,*
Belgian,Methodology,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belgian,"Philosophy, Logic and Scientific Method",,*,0,0,9,0,0,0,0,0,*,0,0,5,0,0
Belgian,"Philosophy, Logic and Scientific Method",,*,*,*,*,*,0,*,*,*,*,0,0,0,0,0
Belgian,Psychological and Behavio..,,*,*,*,*,0,0,0,0,0,*,*,*,*,*,0
Belgian,Psychological and Behavio..,,*,*,*,*,*,*,5,*,*,8,*,*,*,*,*
Belgian,School of Public Policy,,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Belgian,Social Policy,,*,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Belgian,Social Policy,,0,0,0,5,*,*,*,*,0,*,*,*,*,*,*
Belgian,Sociology,,0,0,0,0,0,0,*,*,0,*,0,0,*,0,0
Belgian,Sociology,,6,*,*,*,*,*,6,*,*,8,*,*,*,*,*
Belgian,Statistics,,*,*,0,0,0,0,*,0,0,*,0,0,0,0,0
Belgian,Statistics,,*,0,0,10,*,*,*,0,0,*,0,0,*,*,0
Belizean,Accounting Economic Hi..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belizean,Accounting Economic Hi..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belizean,Geography and Environment,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belizean,Geography and Environment,,*,*,*,0,0,0,*,0,0,0,0,0,0,0,0
Belizean,Government,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Belizean,Health Policy,,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Belizean,International Development,,*,0,0,0,0,0,*,*,0,0,0,0,*,0,0
Belizean,International Relations,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belizean,International Relations,,0,0,0,*,*,0,0,0,0,0,0,0,*,*,*
Belizean,Law School Management,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Belizean,Law School Management,,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Belizean,Mathematics Social Policy,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Belizean,Mathematics Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Belizean,Sociology,,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Belizean,Statistics,,*,*,0,*,*,0,*,*,0,*,0,0,0,0,0
Benin,Accounting,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Finance,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Geography ..,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Benin,Government Management,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Government Management,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Benin,Methodology,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Benin,Statistics,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bermudan,Economic Hi..,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bermudan,Government International..,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bermudan,Government International..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bermudan,International Development,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bermudan,Management,,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bermudan,Management,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bermudan,"Philosophy, ..",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bermudan,Statistics Gender Stud..,,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bhutan,Statistics Gender Stud..,,0,0,0,*,*,0,0,0,0,*,0,0,0,0,0
Bhutan,Geography .. Government,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bhutan,Geography .. Government,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bhutan,International Development,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Bhutan,International Development,,*,*,0,*,*,*,0,0,0,0,0,0,0,0,0
Bhutan,Management,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bhutan,Methodology,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bhutan,School of Public Policy,,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0
Bhutan,Social Policy,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Bhutan,Sociology,,0,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Bolivian,Accounting,,*,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Bolivian,Accounting,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*
Bolivian,Anthropology,,0,0,0,*,*,0,*,*,0,0,0,0,*,*,0
Bolivian,Economic History,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bolivian,Economic History,,*,*,*,*,0,0,*,*,0,*,0,0,*,0,0
Bolivian,Economics Finance,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Bolivian,Economics Finance,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bolivian,Gender Studies,,*,*,*,0,0,0,*,*,*,0,0,0,0,0,0
Bolivian,Geography ..,,*,*,*,*,*,0,*,*,*,*,*,*,0,0,0
Bolivian,Government,,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Bolivian,International Development,,0,0,0,*,*,0,*,*,*,*,*,*,7,5,*
Bolivian,International Relations,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Bolivian,International Relations,,0,0,0,*,0,0,0,0,0,*,0,0,*,*,*
Bolivian,Language C.. Law School,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bolivian,Language C.. Law School,,*,*,0,*,*,0,0,0,0,*,*,0,*,*,0
Bolivian,Management,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bolivian,Management,,*,*,*,*,*,0,*,*,0,0,0,0,*,0,0
Bolivian,Media and Communications,,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*
Bolivian,"Philosophy, Logic and Scientific Method",,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bolivian,"Philosophy, Logic and Scientific Method",,*,*,*,0,0,0,0,0,0,*,*,0,*,*,*
Bolivian,Psychological and Behavioural Sciences,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bolivian,School of Public Policy,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Bolivian,Social Policy,,*,*,*,0,0,0,0,0,0,0,0,0,*,*,0
Bolivian,Sociology,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Bolivian,Statistics,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivian,Statistics,,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Bosnian,Accounting,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bosnian,Anthropology,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bosnian,Economic Hi..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bosnian,Economics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bosnian,Economics,,*,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bosnian,European Institute,,0,0,0,*,*,0,*,*,0,0,0,0,*,*,*
Bosnian,Finance,,*,*,0,0,0,0,*,*,0,0,0,0,0,0,0
Bosnian,Government,,*,*,0,*,*,0,*,*,0,*,*,0,0,0,0
Bosnian,International Development,,*,*,*,*,*,0,*,*,0,*,*,*,0,0,0
Bosnian,International Development,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bosnian,International Relations,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnian,International Relations,,0,0,0,*,0,0,*,0,0,*,*,*,0,0,0
Bosnian,Law School,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bosnian,Law School,,*,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Bosnian,Management,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bosnian,Management,,0,0,0,*,0,0,*,*,*,0,0,0,0,0,0
Bosnian,Media and Communications,,*,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Bosnian,Methodology,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bosnian,"Philosophy, .. Psychologic..",,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bosnian,"Philosophy, .. Psychologic..",,*,*,*,0,0,0,*,0,0,0,0,0,0,0,0
Bosnian,School of Public Policy,,0,0,0,*,0,0,*,*,0,0,0,0,0,0,0
Bosnian,Sociology,,0,0,0,*,0,0,*,*,*,*,0,0,0,0,0
Bosnian,Statistics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Botswanan,Accounting,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
