Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Antiguan, ,Management,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antiguan, ,Psychological And Behavioural Science,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Antiguan, ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Accounting,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Anthropology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Anthropology,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Argentinian, ,Economic History,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Economics,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Economics,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Argentinian, ,European Institute,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Argentinian, ,Finance,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Finance,PG Taught,2.5,0.0,0.0,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Argentinian, ,Gender Studies,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,5.0,0.0
Argentinian, ,Geography And Environment,PG Taught,6.0,2.5,0.0,12.0,5.0,2.5,2.5,2.5,0.0,7.0,2.5,0.0,6.0,2.5,2.5
Argentinian, ,Government,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Government,PG Taught,14.0,5.0,2.5,7.0,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Argentinian, ,Health Policy,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,International Relations,PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,6.0,2.5,0.0,6.0,2.5,0.0,12.0,6.0,2.5
Argentinian, ,International History,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Argentinian, ,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,International Relations,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0
Argentinian, ,International Relations,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0
Argentinian, ,Language Centre,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Argentinian, ,Law School,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Law School,PG Taught,17.0,7.0,2.5,18.0,7.0,2.5,15.0,10.0,2.5,15.0,9.0,2.5,13.0,10.0,2.5
Argentinian, ,Management,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Management,PG Taught,8.0,2.5,2.5,8.0,2.5,2.5,13.0,8.0,2.5,9.0,7.0,2.5,2.5,2.5,2.5
Argentinian, ,Mathematics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Media And Communications,PG Taught,7.0,2.5,2.5,7.0,2.5,2.5,9.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Argentinian, ,Methodology,PG Taught,7.0,2.5,2.5,7.0,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0
Argentinian, ,Philosophy Logic And Scientific Method,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Philosophy Logic And Scientific Method,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Argentinian, ,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,9.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
Argentinian, ,School of Public Policy,PG Taught,11.0,6.0,2.5,14.0,9.0,2.5,5.0,2.5,2.5,2.5,2.5,0.0,7.0,5.0,2.5
Argentinian, ,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Argentinian, ,Social Policy,PG Taught,8.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0
Argentinian, ,Sociology,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Argentinian, ,Sociology,PG Taught,6.0,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,0.0
Argentinian, ,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Armenian, ,Accounting,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Armenian, ,Accounting,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Anthropology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,Anthropology,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Armenian, ,Economics,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,10.0,2.5,2.5,2.5,0.0,0.0
Armenian, ,Economics,PG Taught,2.5,2.5,2.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,European Institute,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Finance,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Armenian, ,Finance,PG Taught,2.5,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Armenian, ,Gender Studies,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0
Armenian, ,Geography And Environment,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Government,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Armenian, ,Government,PG Taught,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Armenian, ,Health Policy,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,International Development,PG Taught,7.0,2.5,2.5,2.5,2.5,0.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0
Armenian, ,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,International Relations,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,Law School,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Armenian, ,Law School,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Armenian, ,Management,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,Management,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
Armenian, ,Mathematics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,Mathematics,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Media And Communications,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Armenian, ,Methodology,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Philosophy Logic And Scientific Method,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Armenian, ,Philosophy Logic And Scientific Method,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Armenian, ,School of Public Policy,PG Taught,5.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Armenian, ,Social Policy,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Armenian, ,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Armenian, ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0
Armenian, ,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian, ,Statistics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian, ,Accounting,UG Degree,10.0,2.5,0.0,5.0,2.5,2.5,6.0,0.0,0.0,9.0,2.5,0.0,13.0,2.5,0.0
Australian, ,Accounting,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Australian, ,Anthropology,UG Degree,6.0,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,7.0,2.5,2.5,5.0,2.5,2.5
Australian, ,Anthropology,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Australian, ,Economic History,UG Degree,2.5,2.5,2.5,6.0,2.5,2.5,8.0,2.5,2.5,2.5,2.5,0.0,6.0,0.0,0.0
Australian, ,Economic History,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,9.0,2.5,2.5
Australian, ,Economics,UG Degree,19.0,2.5,2.5,37.0,2.5,2.5,26.0,2.5,2.5,19.0,2.5,0.0,23.0,2.5,2.5
Australian, ,Economics,PG Taught,18.0,9.0,2.5,7.0,2.5,2.5,14.0,5.0,2.5,8.0,2.5,2.5,13.0,7.0,2.5
Australian, ,European Institute,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0
Australian, ,Finance,UG Degree,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,13.0,2.5,0.0
Australian, ,Finance,PG Taught,13.0,2.5,2.5,12.0,2.5,0.0,9.0,2.5,2.5,11.0,2.5,2.5,9.0,2.5,2.5
Australian, ,Gender Studies,PG Taught,6.0,2.5,0.0,7.0,2.5,2.5,9.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0
Australian, ,Geography And Environment,UG Degree,6.0,0.0,0.0,6.0,2.5,0.0,2.5,0.0,0.0,5.0,2.5,0.0,5.0,0.0,0.0
Australian, ,Geography And Environment,PG Taught,9.0,5.0,2.5,13.0,7.0,2.5,13.0,5.0,0.0,21.0,8.0,2.5,21.0,7.0,2.5
Australian, ,Government,UG Degree,14.0,2.5,2.5,19.0,2.5,0.0,17.0,5.0,2.5,24.0,2.5,0.0,14.0,2.5,2.5
Australian, ,Government,PG Taught,24.0,10.0,2.5,20.0,11.0,8.0,21.0,2.5,2.5,7.0,2.5,2.5,12.0,5.0,0.0
Australian, ,Health Policy,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5
Australian, ,International Development,PG Taught,11.0,5.0,2.5,12.0,6.0,2.5,12.0,2.5,2.5,5.0,2.5,2.5,8.0,2.5,2.5
Australian, ,International History,UG Degree,2.5,2.5,2.5,7.0,2.5,2.5,2.5,0.0,0.0,13.0,2.5,0.0,7.0,2.5,2.5
Australian, ,International History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,8.0,5.0,2.5
Australian, ,International Relations,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Australian, ,International Relations,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,17.0,5.0,2.5,17.0,7.0,2.5,11.0,2.5,2.5
Australian, ,Language Centre,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Australian, ,Law School,UG Degree,30.0,6.0,2.5,28.0,9.0,2.5,26.0,2.5,2.5,21.0,7.0,2.5,36.0,7.0,2.5
Australian, ,Law School,PG Taught,38.0,24.0,12.0,40.0,23.0,2.5,31.0,25.0,8.0,32.0,23.0,13.0,41.0,32.0,11.0
Australian, ,Management,UG Degree,2.5,0.0,0.0,6.0,2.5,0.0,8.0,2.5,2.5,5.0,0.0,0.0,10.0,2.5,2.5
Australian, ,Management,PG Taught,17.0,6.0,2.5,15.0,2.5,0.0,16.0,2.5,2.5,9.0,2.5,0.0,8.0,5.0,2.5
Australian, ,Mathematics,UG Degree,11.0,2.5,2.5,5.0,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,9.0,2.5,0.0
Australian, ,Mathematics,PG Taught,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Australian, ,Media And Communications,PG Taught,12.0,2.5,2.5,8.0,6.0,2.5,8.0,2.5,2.5,7.0,2.5,2.5,12.0,6.0,2.5
Australian, ,Methodology,PG Taught,2.5,0.0,0.0,8.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Australian, ,Philosophy Logic And Scientific Method,UG Degree,12.0,2.5,2.5,27.0,5.0,2.5,20.0,2.5,2.5,23.0,2.5,0.0,15.0,2.5,0.0
Australian, ,Philosophy Logic And Scientific Method,PG Taught,8.0,5.0,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Australian, ,Psychological And Behavioural Science,UG Degree,5.0,0.0,0.0,2.5,0.0,0.0,7.0,0.0,0.0,12.0,2.5,2.5,8.0,2.5,2.5
Australian, ,Psychological And Behavioural Science,PG Taught,8.0,5.0,2.5,15.0,5.0,2.5,19.0,8.0,5.0,14.0,6.0,2.5,9.0,6.0,2.5
Australian, ,School of Public Policy,PG Taught,13.0,10.0,5.0,8.0,7.0,2.5,10.0,7.0,2.5,21.0,14.0,5.0,20.0,10.0,2.5
Australian, ,Social Policy,UG Degree,2.5,0.0,0.0,6.0,0.0,0.0,11.0,2.5,0.0,7.0,0.0,0.0,10.0,2.5,2.5
Australian, ,Social Policy,PG Taught,10.0,2.5,2.5,7.0,6.0,2.5,2.5,2.5,2.5,7.0,2.5,0.0,2.5,2.5,2.5
Australian, ,Sociology,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Australian, ,Sociology,PG Taught,7.0,2.5,0.0,11.0,2.5,2.5,2.5,0.0,0.0,9.0,5.0,2.5,9.0,5.0,2.5
Australian, ,Statistics,UG Degree,6.0,2.5,2.5,0.0,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,9.0,2.5,2.5
Australian, ,Statistics,PG Taught,5.0,0.0,0.0,5.0,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Austrian,Yes,Accounting,UG Degree,7.0,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0
Austrian,Yes,Accounting,PG Taught,8.0,2.5,2.5,5.0,2.5,0.0,5.0,2.5,0.0,10.0,2.5,2.5,2.5,2.5,2.5
Austrian,Yes,Anthropology,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Austrian,Yes,Anthropology,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Austrian,Yes,Economic History,UG Degree,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,5.0,0.0,0.0
Austrian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Austrian,Yes,Economics,UG Degree,16.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,9.0,2.5,0.0
Austrian,Yes,Economics,PG Taught,12.0,7.0,2.5,9.0,6.0,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Austrian,Yes,European Institute,PG Taught,11.0,2.5,5.0,7.0,5.0,2.5,12.0,7.0,2.5,15.0,9.0,2.5,7.0,2.5,2.5
Austrian,Yes,Finance,UG Degree,5.0,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,5.0,2.5,2.5,10.0,5.0,2.5
Austrian,Yes,Finance,PG Taught,20.0,2.5,2.5,18.0,6.0,2.5,22.0,9.0,2.5,28.0,12.0,2.5,13.0,2.5,2.5
Austrian,Yes,Gender Studies,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Austrian,Yes,Geography And Environment,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0
Austrian,Yes,Geography And Environment,PG Taught,13.0,2.5,2.5,7.0,2.5,2.5,8.0,2.5,2.5,28.0,6.0,2.5,20.0,7.0,5.0
Austrian,Yes,Government,UG Degree,12.0,2.5,0.0,10.0,2.5,2.5,7.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0
Austrian,Yes,Government,PG Taught,10.0,2.5,0.0,10.0,2.5,2.5,8.0,2.5,2.5,5.0,2.5,2.5,13.0,9.0,2.5
Austrian,Yes,Health Policy,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Austrian,Yes,International Development,PG Taught,9.0,2.5,2.5,6.0,2.5,2.5,11.0,5.0,2.5,12.0,8.0,5.0,9.0,2.5,2.5
Austrian,Yes,International History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Austrian,Yes,International History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Austrian,Yes,International Relations,UG Degree,10.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,International Relations,PG Taught,20.0,9.0,8.0,9.0,2.5,2.5,9.0,2.5,2.5,2.5,2.5,0.0,9.0,5.0,0.0
Austrian,Yes,Language Centre,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Austrian,Yes,Law School,UG Degree,8.0,0.0,0.0,9.0,2.5,2.5,6.0,0.0,0.0,8.0,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,Law School,PG Taught,16.0,9.0,7.0,13.0,6.0,2.5,12.0,6.0,2.5,13.0,2.5,2.5,10.0,6.0,2.5
Austrian,Yes,Management,UG Degree,16.0,2.5,2.5,11.0,2.5,2.5,14.0,2.5,0.0,8.0,2.5,2.5,15.0,0.0,0.0
Austrian,Yes,Management,PG Taught,26.0,11.0,5.0,23.0,11.0,2.5,21.0,6.0,2.5,22.0,8.0,2.5,16.0,9.0,2.5
Austrian,Yes,Mathematics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,Mathematics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0
Austrian,Yes,Methodology,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Austrian,Yes,Philosophy Logic And Scientific Method,UG Degree,16.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,8.0,2.5,2.5,7.0,0.0,0.0
Austrian,Yes,Philosophy Logic And Scientific Method,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,2.5,0.0,0.0
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5
Austrian,Yes,School of Public Policy,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0
Azerbaijani, ,Accounting,UG Degree,5.0,2.5,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0
Azerbaijani, ,Accounting,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,2.5,2.5,2.5,2.5
Azerbaijani, ,Anthropology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijani, ,Economic History,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Azerbaijani, ,Economic History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
Azerbaijani, ,Economics,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,23.0,0.0,0.0
Azerbaijani, ,Economics,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Azerbaijani, ,European Institute,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Azerbaijani, ,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Azerbaijani, ,Finance,PG Taught,23.0,0.0,0.0,5.0,2.5,0.0,8.0,2.5,0.0,11.0,2.5,2.5,23.0,2.5,0.0
Azerbaijani, ,Gender Studies,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Azerbaijani, ,Geography And Environment,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Azerbaijani, ,Geography And Environment,PG Taught,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0
Azerbaijani, ,Government,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5
Azerbaijani, ,Government,PG Taught,5.0,2.5,2.5,6.0,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,31.0,2.5,2.5
Azerbaijani, ,International Development,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
