Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Armenian,Sociology  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Armenian,Sociology  ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0
Armenian,Statistics  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenian,Statistics  ,PG Taught,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Australian,Accounting  ,UG Degree,10,2.5,0,5,2.5,2.5,6,0,0,9,2.5,0,13,2.5,0
Australian,Accounting  ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0
Australian,Anthropology  ,UG Degree,6,2.5,2.5,0,0,0,2.5,2.5,2.5,7,2.5,2.5,5,2.5,2.5
Australian,Anthropology  ,PG Taught,2.5,0,0,2.5,2.5,2.5,0,0,0,2.5,2.5,0,2.5,2.5,0
Australian,Economic  History ,UG Degree,2.5,2.5,2.5,6,2.5,2.5,8,2.5,2.5,2.5,2.5,0,6,0,0
Australian,Economic  History ,PG Taught,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,2.5,2.5,9,2.5,2.5
Australian,Economics  ,UG Degree,19,2.5,2.5,37,2.5,2.5,26,2.5,2.5,19,2.5,0,23,2.5,2.5
Australian,Economics  ,PG Taught,18,9,2.5,7,2.5,2.5,14,5,2.5,8,2.5,2.5,13,7,2.5
Australian,European In.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Australian,Finance  ,UG Degree,6,2.5,2.5,2.5,0,0,2.5,0,0,5,0,0,13,2.5,0
Australian,Finance  ,PG Taught,13,2.5,2.5,12,2.5,0,9,2.5,2.5,11,2.5,2.5,9,2.5,2.5
Australian,Gender Stud.. ,PG Taught,6,2.5,0,7,2.5,2.5,9,2.5,2.5,5,2.5,2.5,2.5,2.5,0
Australian,Geography  and Environ.. ,UG Degree,6,0,0,6,2.5,0,2.5,0,0,5,2.5,0,5,0,0
Australian,Geography  and Environ.. ,PG Taught,9,5,2.5,13,7,2.5,13,5,0,21,8,2.5,21,7,2.5
Australian,Government  ,UG Degree,14,2.5,2.5,19,2.5,0,17,5,2.5,24,2.5,0,14,2.5,2.5
Australian,Government  ,PG Taught,24,10,2.5,20,11,8,21,2.5,2.5,7,2.5,2.5,12,5,0
Australian,Health Policy ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,7,2.5,2.5
Australian,International.. ,PG Taught,11,5,2.5,12,6,2.5,12,2.5,2.5,5,2.5,2.5,8,2.5,2.5
Australian,International  History ,UG Degree,2.5,2.5,2.5,7,2.5,2.5,2.5,0,0,13,2.5,0,7,2.5,2.5
Australian,International  History ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,2.5,8,5,2.5
Australian,International  Relations ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Australian,International  Relations ,PG Taught,10,5,2.5,8,2.5,2.5,17,5,2.5,17,7,2.5,11,2.5,2.5
Australian,Language C.. ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Australian,Law School  ,UG Degree,30,6,2.5,28,9,2.5,26,2.5,2.5,21,7,2.5,36,7,2.5
Australian,Law School  ,PG Taught,38,24,12,40,23,2.5,31,25,8,32,23,13,41,32,11
Australian,Management  ,UG Degree,2.5,0,0,6,2.5,0,8,2.5,2.5,5,0,0,10,2.5,2.5
Australian,Management  ,PG Taught,17,6,2.5,15,2.5,0,16,2.5,2.5,9,2.5,0,8,5,2.5
Australian,Mathematics  ,UG Degree,11,2.5,2.5,5,0,0,6,0,0,2.5,0,0,9,2.5,0
Australian,Mathematics  ,PG Taught,2.5,0,0,5,0,0,2.5,0,0,2.5,2.5,0,0,0,0
Australian,Media and C.. ,PG Taught,12,2.5,2.5,8,6,2.5,8,2.5,2.5,7,2.5,2.5,12,6,2.5
Australian,Methodology ,PG Taught,2.5,0,0,8,2.5,0,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5
Australian,"Philosophy,  Logic and S.. ",UG Degree,12,2.5,2.5,27,5,2.5,20,2.5,2.5,23,2.5,0,15,2.5,0
Australian,"Philosophy,  Logic and S.. ",PG Taught,8,5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0
Australian,Psychological  and Behavio.. ,UG Degree,5,0,0,2.5,0,0,7,0,0,12,2.5,2.5,8,2.5,2.5
Australian,Psychological  and Behavio.. ,PG Taught,8,5,2.5,15,5,2.5,19,8,5,14,6,2.5,9,6,2.5
Australian,School of Pu.. ,PG Taught,13,10,5,8,7,2.5,10,7,2.5,21,14,5,20,10,2.5
Australian,Social Policy  ,UG Degree,2.5,0,0,6,0,0,11,2.5,0,7,0,0,10,2.5,2.5
Australian,Social Policy  ,PG Taught,10,2.5,2.5,7,6,2.5,2.5,2.5,2.5,7,2.5,0,2.5,2.5,2.5
Australian,Sociology  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,0,0
Australian,Sociology  ,PG Taught,7,2.5,0,11,2.5,2.5,2.5,0,0,9,5,2.5,9,5,2.5
Australian,Statistics  ,UG Degree,6,2.5,2.5,0,0,0,6,0,0,2.5,0,0,9,2.5,2.5
Australian,Statistics  ,PG Taught,5,0,0,5,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0
Austrian,Accounting  ,UG Degree,7,0,0,6,0,0,2.5,0,0,6,0,0,8,0,0
Austrian,Accounting  ,PG Taught,8,2.5,2.5,5,2.5,0,5,2.5,0,10,2.5,2.5,2.5,2.5,2.5
Austrian,Anthropology  ,UG Degree,2.5,2.5,0,2.5,2.5,0,2.5,0,0,2.5,2.5,2.5,0,0,0
Austrian,Anthropology  ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0,0,0,0
Austrian,Economic  History ,UG Degree,5,2.5,2.5,2.5,0,0,0,0,0,2.5,2.5,2.5,5,0,0
Austrian,Economic  History ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5
Austrian,Economics  ,UG Degree,16,0,0,12,0,0,10,0,0,16,0,0,9,2.5,0
Austrian,Economics  ,PG Taught,12,7,2.5,9,6,2.5,7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Austrian,European In.. ,PG Taught,11,2.5,5,7,5,2.5,12,7,2.5,15,9,2.5,7,2.5,2.5
Austrian,Finance  ,UG Degree,5,2.5,0,2.5,0,0,6,2.5,2.5,5,2.5,2.5,10,5,2.5
Austrian,Finance  ,PG Taught,20,2.5,2.5,18,6,2.5,22,9,2.5,28,12,2.5,13,2.5,2.5
Austrian,Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,2.5,2.5
Austrian,Geography  and Environ.. ,UG Degree,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0
Austrian,Geography  and Environ.. ,PG Taught,13,2.5,2.5,7,2.5,2.5,8,2.5,2.5,28,6,2.5,20,7,5
Austrian,Government  ,UG Degree,12,2.5,0,10,2.5,2.5,7,0,0,8,0,0,7,0,0
Austrian,Government  ,PG Taught,10,2.5,0,10,2.5,2.5,8,2.5,2.5,5,2.5,2.5,13,9,2.5
Austrian,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,0,0,0
Austrian,International.. ,PG Taught,9,2.5,2.5,6,2.5,2.5,11,5,2.5,12,8,5,9,2.5,2.5
Austrian,International  History ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0
Austrian,International  History ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,2.5,0,0,0
Austrian,International  Relations ,UG Degree,10,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Austrian,International  Relations ,PG Taught,20,9,8,9,2.5,2.5,9,2.5,2.5,2.5,2.5,0,9,5,0
Austrian,Language C.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0
Austrian,Law School  ,UG Degree,8,0,0,9,2.5,2.5,6,0,0,8,0,0,2.5,0,0
Austrian,Law School  ,PG Taught,16,9,7,13,6,2.5,12,6,2.5,13,2.5,2.5,10,6,2.5
Austrian,Management  ,UG Degree,16,2.5,2.5,11,2.5,2.5,14,2.5,0,8,2.5,2.5,15,0,0
Austrian,Management  ,PG Taught,26,11,5,23,11,2.5,21,6,2.5,22,8,2.5,16,9,2.5
Austrian,Mathematics  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Austrian,Mathematics  ,PG Taught,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Austrian,Media and C.. ,PG Taught,6,2.5,2.5,7,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0
Austrian,Methodology ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,2.5,0,0,0
Austrian,"Philosophy,  Logic and S.. ",UG Degree,16,0,0,9,0,0,10,0,0,8,2.5,2.5,7,0,0
Austrian,"Philosophy,  Logic and S.. ",PG Taught,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,6,2.5,0,2.5,0,0
Austrian,Psychological  and Behavio.. ,UG Degree,0,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0
Austrian,Psychological  and Behavio.. ,PG Taught,13,2.5,0,13,6,2.5,9,2.5,0,10,2.5,2.5,7,2.5,2.5
Austrian,School of Pu.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,0,0,0,2.5,0,0,7,2.5,2.5
Austrian,Social Policy  ,UG Degree,5,2.5,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Austrian,Social Policy  ,PG Taught,2.5,2.5,2.5,5,2.5,2.5,2.5,2.5,0,2.5,0,0,6,2.5,2.5
Austrian,Sociology  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Austrian,Sociology  ,PG Taught,2.5,2.5,2.5,9,5,0,2.5,2.5,0,6,2.5,2.5,2.5,2.5,2.5
Austrian,Statistics  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Austrian,Statistics  ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,7,2.5,2.5,2.5,0,0
Azerbaijani,Accounting  ,UG Degree,5,2.5,0,5,0,0,2.5,0,0,2.5,0,0,6,2.5,0
Azerbaijani,Accounting  ,PG Taught,5,2.5,2.5,2.5,0,0,2.5,0,0,6,2.5,2.5,2.5,2.5,2.5
Azerbaijani,Anthropology ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Economic  History ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Azerbaijani,Economic  History ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0
Azerbaijani,Economics  ,UG Degree,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,23,0,0
Azerbaijani,Economics  ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,0,0
Azerbaijani,European In.. ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Azerbaijani,Finance  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Azerbaijani,Finance  ,PG Taught,23,0,0,5,2.5,0,8,2.5,0,11,2.5,2.5,23,2.5,0
Azerbaijani,Gender Stud.. ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Azerbaijani,Geography  and Environ.. ,UG Degree,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0
Azerbaijani,Geography  and Environ.. ,PG Taught,5,2.5,0,2.5,0,0,2.5,2.5,2.5,0,0,0,2.5,2.5,0
Azerbaijani,Government  ,UG Degree,2.5,2.5,0,2.5,0,0,5,0,0,2.5,0,0,5,2.5,2.5
Azerbaijani,Government  ,PG Taught,5,2.5,2.5,6,2.5,2.5,2.5,0,2.5,2.5,0,0,31,2.5,2.5
Azerbaijani,International.. ,PG Taught,2.5,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0
Azerbaijani,International.. ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0
Azerbaijani,International  Relations ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Azerbaijani,International  Relations ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,5,2.5,2.5,7,0,0,2.5,2.5,2.5
Azerbaijani,Law School  ,UG Degree,5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Azerbaijani,Law School  ,PG Taught,2.5,2.5,0,6,2.5,2.5,2.5,2.5,2.5,5,2.5,0,5,2.5,0
Azerbaijani,Management  Management ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,0,0,5,0,0,2.5,2.5,2.5
Azerbaijani,Management  Management ,PG Taught,12,2.5,2.5,8,2.5,2.5,10,2.5,2.5,13,2.5,0,9,2.5,2.5
Azerbaijani,Mathematics  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,6,0,0
Azerbaijani,Mathematics  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,0,0,0
Azerbaijani,Media and C.. ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5
Azerbaijani,Methodology ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Azerbaijani,"Philosophy,  Logic and S.. ",UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Azerbaijani,"Philosophy,  Logic and S.. ",PG Taught,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Azerbaijani,Psychological  and Behavio.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Azerbaijani,Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0
Azerbaijani,School of Pu.. ,PG Taught,2.5,0,0,0,0,0,2.5,0,0,7,2.5,2.5,56,14,8
Azerbaijani,Social Policy  ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Azerbaijani,Social Policy  ,PG Taught,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0
Azerbaijani,Sociology  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Sociology  ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,6,2.5,0
Azerbaijani,Statistics  ,UG Degree,2.5,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0
Azerbaijani,Statistics  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahamian,Accounting  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0
Bahamian,Accounting  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Economics ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahamian,European In.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Geography .. ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,0,0,0,0,2.5,0,0
Bahamian,Government  ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Bahamian,Government  ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Bahamian,Health Policy ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International.. ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Bahamian,International  Relations ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International  Relations ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Bahamian,Language C.. ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Bahamian,Law School  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Bahamian,Law School  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahamian,Management ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Mathematics ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0
Bahamian,Media and C.. ,PG Taught,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Bahamian,"Philosophy, .. ",PG Taught,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0
Bahamian,School of Pu.. ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0
Bahamian,Social Policy ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Bahraini,Accounting  ,UG Degree,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahraini,Accounting  ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0
Bahraini,Anthropology ,UG Degree,2.5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Bahraini,Economic  History ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Bahraini,Economic  History ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Bahraini,Economics  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahraini,Economics  ,PG Taught,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Finance  ,UG Degree,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahraini,Finance  ,PG Taught,5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,8,2.5,2.5
Bahraini,Geography  and Environ.. ,UG Degree,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0
Bahraini,Geography  and Environ.. ,PG Taught,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Government  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahraini,Government  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bahraini,Health Policy ,PG Taught,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0
Bahraini,International.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0
Bahraini,International  Relations ,UG Degree,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,0,0
Bahraini,International  Relations ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Bahraini,Law School  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Bahraini,Law School  ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,2.5,0
Bahraini,Management  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Bahraini,Management  ,PG Taught,9,0,0,2.5,0,0,2.5,0,0,2.5,0,0,5,2.5,2.5
Bahraini,Mathematics  ,UG Degree,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Bahraini,Mathematics  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Bahraini,Media and C.. ,PG Taught,2.5,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Bahraini,Methodology ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Bahraini,"Philosophy, .. ",UG Degree,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Bahraini,Psychological  and Behavio.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Bahraini,Psychological  and Behavio.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,2.5,2.5
Bahraini,School of Pu.. ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Bahraini,Social Policy  ,UG Degree,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Bahraini,Social Policy  ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0
Bahraini,Sociology  ,UG Degree,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0
Bahraini,Sociology  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Bahraini,Statistics ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Bangladeshi,Accounting  ,UG Degree,12,0,0,12,0,0,12,0,0,14,2.5,2.5,16,5,2.5
Bangladeshi,Accounting  ,PG Taught,2.5,2.5,2.5,2.5,0,0,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Bangladeshi,Anthropology  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Bangladeshi,Anthropology  ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0
Bangladeshi,Economic  History ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,0,0,5,2.5,2.5,2.5,0,0
Bangladeshi,Economic  History ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Bangladeshi,Economics  ,UG Degree,21,0,0,11,0,0,19,0,0,24,0,0,12,0,0
Bangladeshi,Economics  ,PG Taught,6,2.5,2.5,6,2.5,2.5,2.5,2.5,0,7,2.5,0,2.5,0,0
Bangladeshi,European In.. ,PG Taught,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0
Bangladeshi,Finance  ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bangladeshi,Finance  ,PG Taught,2.5,0,0,2.5,0,0,6,2.5,2.5,5,0,0,7,2.5,2.5
Bangladeshi,Gender Stud.. ,PG Taught,2.5,2.5,0,7,2.5,2.5,10,2.5,2.5,8,2.5,2.5,2.5,2.5,0
Bangladeshi,Geography  and Environ.. ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Bangladeshi,Geography  and Environ.. ,PG Taught,2.5,0,0,2.5,0,0,6,2.5,0,14,2.5,2.5,9,2.5,2.5
Bangladeshi,Government  ,UG Degree,6,2.5,0,2.5,0,0,8,0,0,8,0,0,5,0,0
Bangladeshi,Government  ,PG Taught,7,2.5,2.5,10,2.5,0,2.5,0,0,8,0,0,5,0,0
Bangladeshi,Health Policy ,PG Taught,7,2.5,2.5,8,2.5,2.5,2.5,2.5,0,5,2.5,2.5,7,2.5,2.5
Bangladeshi,International.. ,PG Taught,13,5,2.5,21,6,2.5,16,2.5,2.5,18,2.5,2.5,27,2.5,0
Bangladeshi,International  History ,UG Degree,0,0,0,2.5,0,0,2.5,2.5,0,2.5,0,0,0,0,0
Bangladeshi,International  History ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Bangladeshi,International  Relations ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bangladeshi,International  Relations ,PG Taught,5,0,0,2.5,0,0,5,2.5,2.5,2.5,0,0,5,2.5,2.5
Bangladeshi,Language C.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Bangladeshi,Law School  ,UG Degree,6,0,0,5,0,0,8,0,0,14,2.5,0,7,2.5,0
Bangladeshi,Law School  ,PG Taught,2.5,2.5,0,8,2.5,0,12,2.5,2.5,6,2.5,2.5,5,5,0
Bangladeshi,Management  ,UG Degree,2.5,0,0,2.5,0,0,6,0,0,8,2.5,2.5,2.5,2.5,0
Bangladeshi,Management  ,PG Taught,6,2.5,0,11,2.5,0,15,2.5,0,15,6,2.5,12,2.5,2.5
Bangladeshi,Mathematics  ,UG Degree,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0
Bangladeshi,Mathematics  ,PG Taught,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Bangladeshi,Media and C.. ,PG Taught,2.5,2.5,2.5,7,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0
Bangladeshi,Methodology ,PG Taught,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0
Bangladeshi,"Philosophy,  Logic and S.. ",UG Degree,5,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bangladeshi,"Philosophy,  Logic and S.. ",PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Bangladeshi,Psychological  and Behavio.. ,UG Degree,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bangladeshi,Psychological  and Behavio.. ,PG Taught,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Bangladeshi,School of Pu.. ,PG Taught,2.5,0,0,2.5,2.5,0,10,6,2.5,16,9,2.5,10,5,2.5
Bangladeshi,Social Policy  ,UG Degree,6,0,0,8,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Bangladeshi,Social Policy  ,PG Taught,0,0,0,2.5,2.5,2.5,6,2.5,2.5,6,2.5,2.5,2.5,0,0
Bangladeshi,Sociology  ,UG Degree,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,0,0,0
Bangladeshi,Sociology  ,PG Taught,5,2.5,2.5,8,2.5,0,2.5,0,0,10,5,2.5,8,2.5,2.5
Bangladeshi,Statistics  ,UG Degree,2.5,0,0,2.5,2.5,2.5,5,2.5,2.5,5,0,0,2.5,2.5,2.5
Bangladeshi,Statistics  ,PG Taught,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,0
Barbadian,Accounting  Economics ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Barbadian,Accounting  Economics ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,European In.. ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Barbadian,Finance ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Barbadian,Geography .. ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Government  ,UG Degree,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Barbadian,Government  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Health Policy ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
