Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Austrian,Anthropology,UG Degree,*,*,0,*,*,0,*,0,0,*,*,*,0,0,0
Austrian,Anthropology,PG Taught,0,0,0,*,*,*,0,0,0,*,0,0,0,0,0
Austrian,Economic History,UG Degree,5,*,*,*,0,0,0,0,0,*,*,*,5,0,0
Austrian,Economic History,PG Taught,*,*,*,*,*,*,*,0,0,*,*,0,*,*,*
Austrian,Economics,UG Degree,16,0,0,12,0,0,10,0,0,16,0,0,9,*,0
Austrian,Economics,PG Taught,12,7,*,9,6,*,7,*,*,*,*,*,*,*,*
Austrian,European Institute,PG Taught,11,*,5,7,5,*,12,7,*,15,9,*,7,*,*
Austrian,Finance,UG Degree,5,*,0,*,0,0,6,*,*,5,*,*,10,5,*
Austrian,Finance,PG Taught,20,*,*,18,6,*,22,9,*,28,12,*,13,*,*
Austrian,Gender Studies,PG Taught,0,0,0,*,*,*,*,0,0,*,0,0,*,*,*
Austrian,Geography and Environment,UG Degree,*,*,*,*,0,0,*,0,0,*,*,*,*,*,0
Austrian,Geography and Environment,PG Taught,13,*,*,7,*,*,8,*,*,28,6,*,20,7,5
Austrian,Government,UG Degree,12,*,0,10,*,*,7,0,0,8,0,0,7,0,0
Austrian,Government,PG Taught,10,*,0,10,*,*,8,*,*,5,*,*,13,9,*
Austrian,Health Policy,PG Taught,*,*,*,*,*,*,*,0,0,*,*,0,0,0,0
Austrian,International Development,PG Taught,9,*,*,6,*,*,11,5,*,12,8,5,9,*,*
Austrian,International History,UG Degree,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Austrian,International History,PG Taught,*,*,*,*,*,*,*,0,0,*,*,*,0,0,0
Austrian,International Relations,UG Degree,10,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Austrian,International Relations,PG Taught,20,9,8,9,*,*,9,*,*,*,*,0,9,5,0
Austrian,Language C..,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,*,0
Austrian,Law School,UG Degree,8,0,0,9,*,*,6,0,0,8,0,0,*,0,0
Austrian,Law School,PG Taught,16,9,7,13,6,*,12,6,*,13,*,*,10,6,*
Austrian,Management,UG Degree,16,*,*,11,*,*,14,*,0,8,*,*,15,0,0
Austrian,Management,PG Taught,26,11,5,23,11,*,21,6,*,22,8,*,16,9,*
Austrian,Mathematics,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Austrian,Mathematics,PG Taught,*,0,0,*,0,0,0,0,0,*,0,0,*,*,*
Austrian,Media and Communications,PG Taught,6,*,*,7,*,*,*,*,*,*,0,0,*,*,0
Austrian,Methodology,PG Taught,*,0,0,*,0,0,*,0,0,*,*,*,0,0,0
Austrian,"Philosophy, Logic and Scientific Method",UG Degree,16,0,0,9,0,0,10,0,0,8,*,*,7,0,0
Austrian,"Philosophy, Logic and Scientific Method",PG Taught,*,*,0,*,*,*,*,*,*,6,*,0,*,0,0
Austrian,Psychological and Behavio..,UG Degree,0,0,0,*,*,*,*,0,0,*,0,0,*,0,0
Austrian,Psychological and Behavio..,PG Taught,13,*,0,13,6,*,9,*,0,10,*,*,7,*,*
Austrian,School of Public Policy,PG Taught,*,*,*,*,*,0,0,0,0,*,0,0,7,*,*
Austrian,Social Policy,UG Degree,5,*,0,0,0,0,*,0,0,*,0,0,*,0,0
Austrian,Social Policy,PG Taught,*,*,*,5,*,*,*,*,0,*,0,0,6,*,*
Austrian,Sociology,UG Degree,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Austrian,Sociology,PG Taught,*,*,*,9,5,0,*,*,0,6,*,*,*,*,*
Austrian,Statistics,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Austrian,Statistics,PG Taught,*,0,0,*,*,*,*,0,0,7,*,*,*,0,0
Azerbaijani,Accounting,UG Degree,5,*,0,5,0,0,*,0,0,*,0,0,6,*,0
Azerbaijani,Accounting,PG Taught,5,*,*,*,0,0,*,0,0,6,*,*,*,*,*
Azerbaijani,Anthropology,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Economic History,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Economic History,PG Taught,0,0,0,0,0,0,*,*,*,*,*,*,0,0,0
Azerbaijani,Economics,UG Degree,*,0,0,*,*,*,*,0,0,*,0,0,23,0,0
Azerbaijani,Economics,PG Taught,*,*,*,*,*,*,0,0,0,*,0,0,*,0,0
Azerbaijani,European Institute,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Finance,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Finance,PG Taught,23,0,0,5,*,0,8,*,0,11,*,*,23,*,0
Azerbaijani,Gender Studies,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,*,*,*
Azerbaijani,Geography and Environment,UG Degree,*,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Azerbaijani,Geography and Environment,PG Taught,5,*,0,*,0,0,*,*,*,0,0,0,*,*,0
Azerbaijani,Government,UG Degree,*,*,0,*,0,0,5,0,0,*,0,0,5,*,*
Azerbaijani,Government,PG Taught,5,*,*,6,*,*,*,0,*,*,0,0,31,*,*
Azerbaijani,International Development,PG Taught,*,0,0,0,0,0,*,*,*,*,*,0,*,0,0
Azerbaijani,International Development,PG Taught,*,*,*,0,0,0,*,*,0,*,*,0,*,*,0
Azerbaijani,International Relations,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,International Relations,PG Taught,*,*,0,*,*,*,5,*,*,7,0,0,*,*,*
Azerbaijani,Law School,UG Degree,5,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Azerbaijani,Law School,PG Taught,*,*,0,6,*,*,*,*,*,5,*,0,5,*,0
Azerbaijani,Management Management,UG Degree,*,0,0,*,*,0,*,0,0,5,0,0,*,*,*
Azerbaijani,Management Management,PG Taught,12,*,*,8,*,*,10,*,*,13,*,0,9,*,*
Azerbaijani,Mathematics,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,6,0,0
Azerbaijani,Mathematics,PG Taught,0,0,0,0,0,0,*,0,0,*,*,*,0,0,0
Azerbaijani,Media and Communications,PG Taught,0,0,0,*,0,0,0,0,0,*,*,*,*,*,*
Azerbaijani,Methodology,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,"Philosophy, Logic and Scientific Method",UG Degree,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Azerbaijani,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Azerbaijani,Psychological and Behavio..,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Azerbaijani,Psychological and Behavio..,PG Taught,*,*,*,0,0,0,*,0,0,*,*,*,*,*,0
Azerbaijani,School of Public Policy,PG Taught,*,0,0,0,0,0,*,0,0,7,*,*,56,14,8
Azerbaijani,Social Policy,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Social Policy,PG Taught,*,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Azerbaijani,Sociology,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijani,Sociology,PG Taught,*,0,0,*,*,*,*,0,0,*,0,0,6,*,0
Azerbaijani,Statistics,UG Degree,*,0,0,0,0,0,0,0,0,*,*,*,*,0,0
Azerbaijani,Statistics,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahamian,Accounting,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Bahamian,Accounting,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Economics,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,European Institute,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Geography ..,PG Taught,0,0,0,*,*,0,*,*,0,0,0,0,*,0,0
Bahamian,Government,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bahamian,Government,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Bahamian,Health Policy,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Development,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Development,PG Taught,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bahamian,International Relations,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,International Relations,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahamian,Language C..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bahamian,Law School,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bahamian,Law School,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahamian,Management,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahamian,Mathematics,PG Taught,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Bahamian,Media and Communications,PG Taught,*,*,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahamian,"Philosophy, ..",PG Taught,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahamian,School of Public Policy,PG Taught,*,*,*,0,0,0,*,0,0,0,0,0,*,*,0
Bahamian,Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Bahraini,Accounting,UG Degree,*,*,*,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Accounting,PG Taught,*,*,*,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Anthropology,UG Degree,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*
Bahraini,Economic History,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Bahraini,Economic History,PG Taught,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Bahraini,Economics,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Economics,PG Taught,*,*,*,*,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Finance,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Finance,PG Taught,5,0,0,*,0,0,*,0,0,*,0,0,8,*,*
Bahraini,Geography and Environment,UG Degree,*,0,0,0,0,0,*,*,*,0,0,0,*,0,0
Bahraini,Geography and Environment,PG Taught,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bahraini,Government,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Government,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Bahraini,Health Policy,PG Taught,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahraini,International Development,PG Taught,*,*,*,*,*,0,*,*,*,0,0,0,0,0,0
Bahraini,International Relations,UG Degree,0,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Bahraini,International Relations,PG Taught,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Law School,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Law School,PG Taught,*,*,*,*,*,*,*,0,0,*,0,0,*,*,0
Bahraini,Management,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Management,PG Taught,9,0,0,*,0,0,*,0,0,*,0,0,5,*,*
Bahraini,Mathematics,UG Degree,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Bahraini,Mathematics,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Media and Communications,PG Taught,*,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Bahraini,Methodology,PG Taught,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Bahraini,"Philosophy, ..",UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Psychological and Behavio..,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Bahraini,Psychological and Behavio..,PG Taught,0,0,0,*,*,*,*,0,0,0,0,0,*,*,*
Bahraini,School of Public Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bahraini,Social Policy,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Bahraini,Social Policy,PG Taught,0,0,0,*,*,0,*,*,*,0,0,0,0,0,0
Bahraini,Sociology,UG Degree,*,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Bahraini,Sociology,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Bahraini,Statistics,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bangladeshi,Accounting,UG Degree,12,0,0,12,0,0,12,0,0,14,*,*,16,5,*
Bangladeshi,Accounting,PG Taught,*,*,*,*,0,0,5,*,*,*,*,*,*,*,0
Bangladeshi,Anthropology,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Bangladeshi,Anthropology,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Bangladeshi,Economic History,UG Degree,*,0,0,*,*,0,*,0,0,5,*,*,*,0,0
Bangladeshi,Economic History,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Bangladeshi,Economics,UG Degree,21,0,0,11,0,0,19,0,0,24,0,0,12,0,0
Bangladeshi,Economics,PG Taught,6,*,*,6,*,*,*,*,0,7,*,0,*,0,0
Bangladeshi,European Institute,PG Taught,*,0,0,*,0,0,*,*,0,*,*,*,*,0,0
Bangladeshi,Finance,UG Degree,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Finance,PG Taught,*,0,0,*,0,0,6,*,*,5,0,0,7,*,*
Bangladeshi,Gender Studies,PG Taught,*,*,0,7,*,*,10,*,*,8,*,*,*,*,0
Bangladeshi,Geography and Environment,UG Degree,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Bangladeshi,Geography and Environment,PG Taught,*,0,0,*,0,0,6,*,0,14,*,*,9,*,*
Bangladeshi,Government,UG Degree,6,*,0,*,0,0,8,0,0,8,0,0,5,0,0
Bangladeshi,Government,PG Taught,7,*,*,10,*,0,*,0,0,8,0,0,5,0,0
Bangladeshi,Health Policy,PG Taught,7,*,*,8,*,*,*,*,0,5,*,*,7,*,*
Bangladeshi,International Development,PG Taught,13,5,*,21,6,*,16,*,*,18,*,*,27,*,0
Bangladeshi,International History,UG Degree,0,0,0,*,0,0,*,*,0,*,0,0,0,0,0
Bangladeshi,International History,PG Taught,0,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Bangladeshi,International Relations,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,International Relations,PG Taught,5,0,0,*,0,0,5,*,*,*,0,0,5,*,*
Bangladeshi,Language C..,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Bangladeshi,Law School,UG Degree,6,0,0,5,0,0,8,0,0,14,*,0,7,*,0
Bangladeshi,Law School,PG Taught,*,*,0,8,*,0,12,*,*,6,*,*,5,5,0
Bangladeshi,Management,UG Degree,*,0,0,*,0,0,6,0,0,8,*,*,*,*,0
Bangladeshi,Management,PG Taught,6,*,0,11,*,0,15,*,0,15,6,*,12,*,*
Bangladeshi,Mathematics,UG Degree,*,0,0,*,0,0,*,*,0,*,0,0,*,0,0
Bangladeshi,Mathematics,PG Taught,*,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Bangladeshi,Media and Communications,PG Taught,*,*,*,7,*,*,*,*,0,*,*,0,*,*,0
Bangladeshi,Methodology,PG Taught,0,0,0,0,0,0,*,*,0,*,*,*,*,0,0
Bangladeshi,"Philosophy, Logic and Scientific Method",UG Degree,5,*,0,*,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Bangladeshi,Psychological and Behavio..,UG Degree,*,*,*,0,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Psychological and Behavio..,PG Taught,0,0,0,*,0,0,*,*,*,*,*,*,*,*,0
Bangladeshi,School of Public Policy,PG Taught,*,0,0,*,*,0,10,6,*,16,9,*,10,5,*
Bangladeshi,Social Policy,UG Degree,6,0,0,8,0,0,*,0,0,*,0,0,*,0,0
Bangladeshi,Social Policy,PG Taught,0,0,0,*,*,*,6,*,*,6,*,*,*,0,0
Bangladeshi,Sociology,UG Degree,0,0,0,*,*,0,0,0,0,*,*,0,0,0,0
Bangladeshi,Sociology,PG Taught,5,*,*,8,*,0,*,0,0,10,5,*,8,*,*
Bangladeshi,Statistics,UG Degree,*,0,0,*,*,*,5,*,*,5,0,0,*,*,*
Bangladeshi,Statistics,PG Taught,*,0,0,0,0,0,*,0,0,*,*,*,*,0,0
Barbadian,Accounting Economics,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Barbadian,Accounting Economics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,European Institute,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Barbadian,Finance,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Geography ..,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Government,UG Degree,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Barbadian,Government,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Health Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Barbadian,International Development,PG Taught,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Barbadian,International Development,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Law School,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Law School,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Management,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*
Barbadian,Mathematics,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Barbadian,Media and Communications,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Methodology,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbadian,"Philosophy, ..",UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Barbadian,Social Policy,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Barbadian,Social Policy,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Barbadian,Statistics,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belarus,Accounting Anthropology,UG Degree,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belarus,Accounting Anthropology,PG Taught,0,0,0,0,0,0,*,*,*,*,*,0,*,*,0
Belarus,Economics,UG Degree,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Belarus,Economics,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Belarus,European Institute,PG Taught,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Belarus,Finance,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,Finance,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,Gender Studies,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Belarus,Geography ..,PG Taught,0,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Belarus,Government,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Belarus,Government,PG Taught,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Belarus,International Development,PG Taught,*,*,0,*,*,0,*,0,0,0,0,0,*,*,*
Belarus,International Development,UG Degree,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Belarus,International Relations,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Belarus,International Relations,PG Taught,*,0,0,*,*,0,*,0,0,*,0,0,0,0,0
Belarus,Language C..,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Belarus,Law School,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,*,*,0
Belarus,Law School,PG Taught,*,0,0,*,*,0,*,*,*,*,0,0,*,*,0
Belarus,Management,UG Degree,*,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Belarus,Management,PG Taught,*,*,0,5,*,0,6,*,*,0,0,0,*,0,0
Belarus,Mathematics Media and C..,UG Degree,0,0,0,0,0,0,*,*,*,*,*,0,*,0,0
Belarus,Mathematics Media and C..,PG Taught,*,*,0,*,0,0,*,0,0,*,*,*,*,0,0
Belarus,Methodology,PG Taught,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Belarus,"Philosophy, Logic and Scientific Method",UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Belarus,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belarus,Psychological and Behavio..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belarus,Psychological and Behavio..,PG Taught,*,0,0,0,0,0,*,*,*,*,0,0,*,*,*
Belarus,Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Belarus,Sociology,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belarus,Statistics,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Belarus,Statistics,PG Taught,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belgian,Accounting,UG Degree,*,0,0,*,0,0,*,0,0,5,*,0,*,0,0
Belgian,Accounting,PG Taught,*,*,*,*,*,*,*,*,0,*,*,*,*,*,0
Belgian,Anthropology,UG Degree,*,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Belgian,Anthropology,PG Taught,*,*,*,0,0,0,0,0,0,*,*,*,*,*,0
Belgian,Economic History,UG Degree,*,0,0,*,*,*,*,0,0,*,0,0,*,0,0
Belgian,Economic History,PG Taught,*,*,*,*,*,*,*,*,0,*,*,0,*,*,*
Belgian,Economics,UG Degree,8,*,0,7,0,0,6,0,0,8,*,0,8,0,0
Belgian,Economics,PG Taught,5,*,*,*,0,0,*,*,0,6,*,*,*,*,*
Belgian,European Institute,PG Taught,9,*,*,7,*,*,10,6,5,10,6,5,7,5,*
Belgian,Finance,UG Degree,*,0,0,*,0,0,7,*,*,5,*,0,*,*,*
Belgian,Finance,PG Taught,14,*,*,14,*,*,17,*,*,10,*,0,17,0,0
Belgian,Gender Studies,PG Taught,*,*,*,*,*,*,*,*,*,0,0,0,5,*,*
Belgian,Geography and Environment,UG Degree,*,*,0,6,*,*,*,0,0,*,0,0,*,*,*
Belgian,Geography and Environment,PG Taught,6,*,*,9,*,0,11,5,*,7,*,*,16,5,*
Belgian,Government,UG Degree,13,*,*,10,*,0,12,0,0,9,0,0,7,0,0
Belgian,Government,PG Taught,7,*,0,*,0,0,5,*,*,9,*,*,*,*,0
Belgian,Health Policy,PG Taught,6,*,*,*,*,*,0,0,0,*,*,*,*,*,*
Belgian,International Development,PG Taught,*,*,*,5,*,*,12,*,*,7,*,*,10,6,5
Belgian,International History,UG Degree,5,*,*,*,*,*,*,0,0,6,*,0,7,*,0
Belgian,International History,PG Taught,8,*,*,*,0,0,*,*,0,*,*,*,0,0,*
Belgian,International Relations,UG Degree,6,*,*,*,*,0,*,*,0,*,0,0,*,0,0
Belgian,International Relations,PG Taught,11,*,*,*,*,*,*,*,*,8,*,*,12,*,*
Belgian,Language C..,UG Degree,*,*,0,*,0,0,0,0,0,0,0,0,*,*,0
Belgian,Law School,UG Degree,10,*,*,9,*,0,11,0,0,12,*,*,5,*,*
Belgian,Law School,PG Taught,41,10,5,22,11,8,18,8,*,20,12,6,28,18,7
Belgian,Management,UG Degree,11,*,*,5,0,0,11,0,0,13,*,*,13,*,*
Belgian,Management,PG Taught,30,8,*,25,11,6,27,9,5,16,8,*,13,*,*
Belgian,Mathematics,UG Degree,*,*,0,*,*,*,*,0,0,*,0,0,*,0,0
Belgian,Mathematics,PG Taught,*,0,0,*,0,0,*,*,0,*,0,0,*,*,0
Belgian,Media and Communications,PG Taught,5,*,*,*,*,*,*,*,*,*,0,0,*,*,*
Belgian,Methodology,PG Taught,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belgian,"Philosophy, Logic and Scientific Method",UG Degree,*,0,0,9,0,0,0,0,0,*,0,0,5,0,0
Belgian,"Philosophy, Logic and Scientific Method",PG Taught,*,*,*,*,*,0,*,*,*,*,0,0,0,0,0
Belgian,Psychological and Behavio..,UG Degree,*,*,*,*,0,0,0,0,0,*,*,*,*,*,0
Belgian,Psychological and Behavio..,PG Taught,*,*,*,*,*,*,5,*,*,8,*,*,*,*,*
Belgian,School of Public Policy,PG Taught,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Belgian,Social Policy,UG Degree,*,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Belgian,Social Policy,PG Taught,0,0,0,5,*,*,*,*,0,*,*,*,*,*,*
Belgian,Sociology,UG Degree,0,0,0,0,0,0,*,*,0,*,0,0,*,0,0
Belgian,Sociology,PG Taught,6,*,*,*,*,*,6,*,*,8,*,*,*,*,*
Belgian,Statistics,UG Degree,*,*,0,0,0,0,*,0,0,*,0,0,0,0,0
Belgian,Statistics,PG Taught,*,0,0,10,*,*,*,0,0,*,0,0,*,*,0
Belizean,Accounting Economic Hi..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belizean,Accounting Economic Hi..,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Belizean,Geography and Environment,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Belizean,Geography and Environment,PG Taught,*,*,*,0,0,0,*,0,0,0,0,0,0,0,0
Belizean,Government,PG Taught,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Belizean,Health Policy,PG Taught,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Belizean,International Development,PG Taught,*,0,0,0,0,0,*,*,0,0,0,0,*,0,0
Belizean,International Relations,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Belizean,International Relations,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,*,*,*
Belizean,Law School Management,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Belizean,Law School Management,PG Taught,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Belizean,Mathematics Social Policy,UG Degree,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Belizean,Mathematics Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Belizean,Sociology,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Belizean,Statistics,PG Taught,*,*,0,*,*,0,*,*,0,*,0,0,0,0,0
Benin,Accounting,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Finance,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Geography ..,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Benin,Government Management,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Benin,Government Management,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Benin,Methodology,PG Taught,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
