Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Italian,Gender Stud.. ,PG Taught,20.0,8.0,6.0,15.0,2.5,2.5,12.0,2.5,2.5,13.0,7.0,2.5,10.0,5.0,2.5,0.4,0.75,0.16666666666666666,1.0,0.20833333333333334,1.0,0.5384615384615384,0.35714285714285715,0.5,0.5
Italian,Geography  and Environ.. ,UG Degree,10.0,2.5,2.5,9.0,2.5,0.0,17.0,2.5,2.5,16.0,2.5,0.0,10.0,2.5,2.5,0.25,1.0,0.2777777777777778,0.0,0.14705882352941177,1.0,0.15625,0.0,0.25,1.0
Italian,Geography  and Environ.. ,PG Taught,71.0,20.0,12.0,51.0,17.0,9.0,44.0,10.0,7.0,36.0,9.0,2.5,57.0,19.0,11.0,0.28169014084507044,0.6,0.3333333333333333,0.5294117647058824,0.22727272727272727,0.7,0.25,0.2777777777777778,0.3333333333333333,0.5789473684210527
Italian,Government  ,UG Degree,79.0,7.0,5.0,67.0,5.0,2.5,84.0,6.0,2.5,62.0,6.0,2.5,66.0,6.0,2.5,0.08860759493670886,0.7142857142857143,0.07462686567164178,0.5,0.07142857142857142,0.4166666666666667,0.0967741935483871,0.4166666666666667,0.09090909090909091,0.4166666666666667
Italian,Government  ,PG Taught,63.0,21.0,13.0,53.0,24.0,14.0,40.0,16.0,10.0,36.0,19.0,9.0,31.0,13.0,6.0,0.3333333333333333,0.6190476190476191,0.4528301886792453,0.5833333333333334,0.4,0.625,0.5277777777777778,0.47368421052631576,0.41935483870967744,0.46153846153846156
Italian,Health Policy ,PG Taught,13.0,7.0,5.0,11.0,6.0,2.5,13.0,7.0,6.0,2.5,2.5,2.5,5.0,2.5,2.5,0.5384615384615384,0.7142857142857143,0.5454545454545454,0.4166666666666667,0.5384615384615384,0.8571428571428571,1.0,1.0,0.5,1.0
Italian,International.. ,PG Taught,39.0,14.0,8.0,70.0,31.0,20.0,43.0,16.0,14.0,40.0,21.0,19.0,41.0,16.0,14.0,0.358974358974359,0.5714285714285714,0.44285714285714284,0.6451612903225806,0.37209302325581395,0.875,0.525,0.9047619047619048,0.3902439024390244,0.875
Italian,International  History ,UG Degree,25.0,6.0,2.5,14.0,2.5,2.5,17.0,2.5,0.0,18.0,5.0,2.5,23.0,2.5,2.5,0.24,0.4166666666666667,0.17857142857142858,1.0,0.14705882352941177,0.0,0.2777777777777778,0.5,0.10869565217391304,1.0
Italian,International  History ,PG Taught,11.0,8.0,6.0,17.0,8.0,7.0,15.0,8.0,2.5,11.0,5.0,5.0,10.0,5.0,6.0,0.7272727272727273,0.75,0.47058823529411764,0.875,0.5333333333333333,0.3125,0.45454545454545453,1.0,0.5,1.2
Italian,International  Relations ,UG Degree,43.0,2.5,2.5,43.0,2.5,2.5,19.0,2.5,2.5,25.0,2.5,2.5,26.0,9.0,2.5,0.05813953488372093,1.0,0.05813953488372093,1.0,0.13157894736842105,1.0,0.1,1.0,0.34615384615384615,0.2777777777777778
Italian,International  Relations ,PG Taught,57.0,14.0,11.0,61.0,22.0,17.0,50.0,13.0,11.0,48.0,17.0,14.0,35.0,8.0,5.0,0.24561403508771928,0.7857142857142857,0.36065573770491804,0.7727272727272727,0.26,0.8461538461538461,0.3541666666666667,0.8235294117647058,0.22857142857142856,0.625
Italian,Language C.. ,UG Degree,19.0,2.5,2.5,16.0,7.0,2.5,17.0,2.5,0.0,14.0,7.0,2.5,6.0,2.5,0.0,0.13157894736842105,1.0,0.4375,0.35714285714285715,0.14705882352941177,0.0,0.5,0.35714285714285715,0.4166666666666667,0.0
Italian,Law School  ,UG Degree,45.0,8.0,5.0,53.0,6.0,2.5,38.0,2.5,2.5,34.0,2.5,2.5,24.0,2.5,2.5,0.17777777777777778,0.625,0.11320754716981132,0.4166666666666667,0.06578947368421052,1.0,0.07352941176470588,1.0,0.10416666666666667,1.0
Italian,Law School  ,PG Taught,43.0,15.0,5.0,35.0,17.0,11.0,29.0,14.0,6.0,21.0,11.0,2.5,15.0,11.0,6.0,0.3488372093023256,0.3333333333333333,0.4857142857142857,0.6470588235294118,0.4827586206896552,0.42857142857142855,0.5238095238095238,0.22727272727272727,0.7333333333333333,0.5454545454545454
Italian,Management  ,UG Degree,87.0,11.0,2.5,75.0,2.5,2.5,85.0,6.0,2.5,67.0,11.0,5.0,55.0,9.0,2.5,0.12643678160919541,0.22727272727272727,0.03333333333333333,1.0,0.07058823529411765,0.4166666666666667,0.16417910447761194,0.45454545454545453,0.16363636363636364,0.2777777777777778
Italian,Management  ,PG Taught,122.0,38.0,25.0,151.0,43.0,24.0,122.0,26.0,10.0,129.0,41.0,19.0,117.0,35.0,19.0,0.3114754098360656,0.6578947368421053,0.2847682119205298,0.5581395348837209,0.21311475409836064,0.38461538461538464,0.3178294573643411,0.4634146341463415,0.29914529914529914,0.5428571428571428
Italian,Mathematics  ,UG Degree,23.0,2.5,2.5,12.0,2.5,2.5,17.0,2.5,0.0,20.0,0.0,0.0,18.0,2.5,0.0,0.10869565217391304,1.0,0.20833333333333334,1.0,0.14705882352941177,0.0,0.0,,0.1388888888888889,0.0
Italian,Mathematics  ,PG Taught,25.0,8.0,2.5,25.0,2.5,0.0,12.0,2.5,2.5,11.0,2.5,2.5,21.0,7.0,2.5,0.32,0.3125,0.1,0.0,0.20833333333333334,1.0,0.22727272727272727,1.0,0.3333333333333333,0.35714285714285715
Italian,Media and C.. ,PG Taught,34.0,18.0,11.0,48.0,22.0,12.0,31.0,10.0,2.5,36.0,13.0,9.0,24.0,10.0,5.0,0.5294117647058824,0.6111111111111112,0.4583333333333333,0.5454545454545454,0.3225806451612903,0.25,0.3611111111111111,0.6923076923076923,0.4166666666666667,0.5
Italian,Methodology ,PG Taught,8.0,2.5,2.5,13.0,2.5,2.5,8.0,2.5,2.5,8.0,2.5,2.5,11.0,2.5,2.5,0.3125,1.0,0.19230769230769232,1.0,0.3125,1.0,0.3125,1.0,0.22727272727272727,1.0
Italian,"Philosophy,  Logic and S.. ",UG Degree,71.0,0.0,0.0,63.0,6.0,2.5,52.0,2.5,2.5,43.0,2.5,2.5,35.0,2.5,2.5,0.0,,0.09523809523809523,0.4166666666666667,0.04807692307692308,1.0,0.05813953488372093,1.0,0.07142857142857142,1.0
Italian,"Philosophy,  Logic and S.. ",PG Taught,19.0,7.0,2.5,16.0,9.0,5.0,18.0,10.0,7.0,16.0,7.0,2.5,19.0,8.0,2.5,0.3684210526315789,0.35714285714285715,0.5625,0.5555555555555556,0.5555555555555556,0.7,0.4375,0.35714285714285715,0.42105263157894735,0.3125
Italian,Psychological  and Behavio.. ,UG Degree,11.0,2.5,0.0,8.0,2.5,2.5,10.0,2.5,2.5,14.0,0.0,0.0,14.0,2.5,2.5,0.22727272727272727,0.0,0.3125,1.0,0.25,1.0,0.0,,0.17857142857142858,1.0
Italian,Psychological  and Behavio.. ,PG Taught,34.0,10.0,7.0,28.0,6.0,5.0,25.0,6.0,2.5,28.0,10.0,5.0,15.0,5.0,2.5,0.29411764705882354,0.7,0.21428571428571427,0.8333333333333334,0.24,0.4166666666666667,0.35714285714285715,0.5,0.3333333333333333,0.5
Italian,School of Pu.. ,PG Taught,13.0,8.0,2.5,14.0,7.0,2.5,6.0,2.5,2.5,22.0,8.0,5.0,18.0,7.0,8.0,0.6153846153846154,0.3125,0.5,0.35714285714285715,0.4166666666666667,1.0,0.36363636363636365,0.625,0.3888888888888889,1.1428571428571428
Italian,Social Policy  ,UG Degree,18.0,2.5,0.0,16.0,2.5,2.5,13.0,2.5,0.0,18.0,2.5,0.0,10.0,0.0,0.0,0.1388888888888889,0.0,0.15625,1.0,0.19230769230769232,0.0,0.1388888888888889,0.0,0.0,
Italian,Social Policy  ,PG Taught,32.0,11.0,10.0,24.0,13.0,7.0,35.0,21.0,11.0,19.0,8.0,6.0,21.0,10.0,9.0,0.34375,0.9090909090909091,0.5416666666666666,0.5384615384615384,0.6,0.5238095238095238,0.42105263157894735,0.75,0.47619047619047616,0.9
Italian,Sociology  ,UG Degree,2.5,2.5,0.0,6.0,2.5,0.0,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,1.0,0.0,0.4166666666666667,0.0,0.5,1.0,1.0,0.0,0.0,
Italian,Sociology  ,PG Taught,33.0,15.0,6.0,31.0,14.0,5.0,36.0,12.0,8.0,34.0,13.0,7.0,23.0,10.0,5.0,0.45454545454545453,0.4,0.45161290322580644,0.35714285714285715,0.3333333333333333,0.6666666666666666,0.38235294117647056,0.5384615384615384,0.43478260869565216,0.5
Italian,Statistics  ,UG Degree,9.0,2.5,0.0,8.0,2.5,2.5,13.0,0.0,0.0,14.0,2.5,2.5,15.0,2.5,2.5,0.2777777777777778,0.0,0.3125,1.0,0.0,,0.17857142857142858,1.0,0.16666666666666666,1.0
Italian,Statistics  ,PG Taught,29.0,2.5,2.5,34.0,2.5,0.0,31.0,2.5,2.5,11.0,2.5,2.5,25.0,9.0,2.5,0.08620689655172414,1.0,0.07352941176470588,0.0,0.08064516129032258,1.0,0.22727272727272727,1.0,0.36,0.2777777777777778
Latvian,Accounting  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,
Latvian,Accounting  ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,
Latvian,Anthropology ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Latvian,Economic  History ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Latvian,Economic  History ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
Latvian,Economics  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,
Latvian,Economics  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Latvian,European In.. ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,2.5,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,inf
Latvian,Finance  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
Latvian,Finance  ,PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,1.0,0.4166666666666667,0.0,0.0,,0.0,,0.0,
Latvian,Gender Stud.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,,,0.0,,,,1.0,1.0
Latvian,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,
Latvian,Geography  and Environ.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
Latvian,Government  ,UG Degree,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Latvian,Government  ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
Latvian,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
Latvian,International.. ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,0.0,,0.0,
Latvian,International  Relations ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,
Latvian,International  Relations ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,0.0,,
Latvian,Language C.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Latvian,Law School  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0
Latvian,Law School  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,,,,0.0,,,,1.0,1.0
Latvian,Management  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.5,1.0,0.0,,0.0,
Latvian,Management  ,PG Taught,2.5,0.0,0.0,5.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.5,1.0,1.0,0.0,,,0.0,
Latvian,Mathematics  ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
Latvian,Mathematics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,
Latvian,Media and C.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,1.0,0.0,,,
Latvian,Methodology ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,0.0,,,,,,0.0,
Latvian,"Philosophy,  Logic and S.. ",UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,0.0,,,,0.0,
Latvian,"Philosophy,  Logic and S.. ",PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,
Latvian,Psychological  and Behavio.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Latvian,Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,
Latvian,Social Policy  Social Policy ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Latvian,Social Policy  Social Policy ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
Latvian,Sociology  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,
Latvian,Sociology  ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,0.0,
Latvian,Statistics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,
Latvian,Statistics  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Lithuanian,Accounting  ,UG Degree,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.5,0.0
Lithuanian,Accounting  ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,,,,,
Lithuanian,Anthropology ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,,0.0,,,,0.0,,1.0,0.0
Lithuanian,Economic  History ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0
Lithuanian,Economic  History ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,,
Lithuanian,Economics  ,UG Degree,11.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Lithuanian,Economics  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0
Lithuanian,European In.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Lithuanian,Finance  ,UG Degree,6.0,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.4166666666666667,0.0,0.3125,1.0,1.0,0.0,0.0,,0.0,
Lithuanian,Finance  ,PG Taught,0.0,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,,,0.35714285714285715,1.0,0.5,0.0,1.0,1.0,1.0,0.0
Lithuanian,Gender Stud.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
Lithuanian,Geography  and Environ.. ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,,,0.0,,0.0,
Lithuanian,Geography  and Environ.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,,0.0,,1.0,0.0,0.3125,1.0,1.0,1.0
Lithuanian,Government  ,UG Degree,11.0,2.5,0.0,13.0,0.0,0.0,9.0,2.5,0.0,6.0,0.0,0.0,10.0,2.5,2.5,0.22727272727272727,0.0,0.0,,0.2777777777777778,0.0,0.0,,0.25,1.0
Lithuanian,Government  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
Lithuanian,Health Policy ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
Lithuanian,International.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,,,
Lithuanian,International  History ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,2.5,0.0,,1.0,0.0,0.0,,1.0,0.0,0.5,1.0
Lithuanian,International  History ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,,,,,,,1.0,1.0,,
Lithuanian,International  Relations ,UG Degree,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.4166666666666667,1.0,0.0,,0.0,,1.0,0.0,0.0,
Lithuanian,International  Relations ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,
Lithuanian,Language C.. ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,,,0.0,,0.0,
Lithuanian,Law School  ,UG Degree,5.0,2.5,2.5,10.0,2.5,2.5,8.0,0.0,0.0,10.0,0.0,0.0,2.5,0.0,0.0,0.5,1.0,0.25,1.0,0.0,,0.0,,0.0,
Lithuanian,Law School  ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0,1.0,,
Lithuanian,Management  ,UG Degree,8.0,2.5,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.3125,0.0,0.0,,0.5,1.0,0.0,,1.0,0.0
Lithuanian,Management  ,PG Taught,5.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.5,1.0,0.35714285714285715,1.0,1.0,0.0,1.0,1.0,0.0,
Lithuanian,Mathematics  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0
Lithuanian,Mathematics  ,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,
Lithuanian,Media and C.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,,0.0,,0.0,,,,1.0,0.0
Lithuanian,"Philosophy,  Logic and S.. ",UG Degree,7.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,
Lithuanian,"Philosophy,  Logic and S.. ",PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,,
Lithuanian,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,,,0.0,,0.0,
Lithuanian,Psychological  and Behavio.. ,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.5,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0
Lithuanian,School of Pu.. ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Lithuanian,Social Policy  ,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,
Lithuanian,Social Policy  ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,,1.0,1.0,1.0,1.0,,,1.0,1.0
Lithuanian,Sociology  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,,0.0,,,,,,1.0,0.0
Lithuanian,Sociology  ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,
Lithuanian,Statistics  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Lithuanian,Statistics  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,,,0.0,,0.0,
Maltese,Anthropology ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Maltese,Economic  History ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
Maltese,Economic  History ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Maltese,Economics  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,,,,,,,0.0,,1.0,0.0
Maltese,Economics  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,,
Maltese,European In.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
Maltese,Finance  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,,,,,,,1.0,1.0
Maltese,Finance  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,,,,,0.0,
Maltese,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,0.0,,,,0.0,
Maltese,Geography  and Environ.. ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,
Maltese,Government  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
