Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Salary Group
Austrian,Yes,Mathematics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Mathematics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Mathematics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Mathematics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Austrian,Yes,Mathematics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Austrian,Yes,Mathematics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Media And Communications,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,Low
Austrian,Yes,Methodology,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Austrian,Yes,"Philosophy, Logic And Scientific Method",UG Degree,16.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,8.0,2.5,2.5,7.0,0.0,0.0,Low
Austrian,Yes,"Philosophy, Logic And Scientific Method",UG Degree,16.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,8.0,2.5,2.5,7.0,0.0,0.0,Low
Austrian,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,2.5,0.0,0.0,Low
Austrian,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5,Low
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5,Low
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5,Low
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5,Low
Austrian,Yes,Psychological And Behavioural Science,PG Taught,13.0,2.5,0.0,13.0,6.0,2.5,9.0,2.5,0.0,10.0,2.5,2.5,7.0,2.5,2.5,Low
Austrian,Yes,Public Policy,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Social Policy,UG Degree,5.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,Low
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,Low
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,Low
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,Low
Austrian,Yes,Social Policy,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,Low
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Austrian,Yes,Sociology,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,Low
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,Low
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,Low
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,Low
Austrian,Yes,Sociology,PG Taught,2.5,2.5,2.5,9.0,5.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,Low
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Austrian,Yes,Statistics,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,2.5,0.0,0.0,High
Belgian,Yes,Accounting,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,High
Belgian,Yes,Accounting,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,High
Belgian,Yes,Accounting,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,High
Belgian,Yes,Accounting,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,High
Belgian,Yes,Anthropology,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Belgian,Yes,Anthropology,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Belgian,Yes,Anthropology,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Belgian,Yes,Anthropology,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Belgian,Yes,Anthropology,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Belgian,Yes,Anthropology,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Belgian,Yes,Anthropology,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Belgian,Yes,Anthropology,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economic History,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Economics,UG Degree,8.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,2.5,0.0,8.0,0.0,0.0,High
Belgian,Yes,Economics,UG Degree,8.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,2.5,0.0,8.0,0.0,0.0,High
Belgian,Yes,Economics,UG Degree,8.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,2.5,0.0,8.0,0.0,0.0,High
Belgian,Yes,Economics,UG Degree,8.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,2.5,0.0,8.0,0.0,0.0,High
Belgian,Yes,Economics,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,High
Belgian,Yes,Economics,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,High
Belgian,Yes,Economics,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,High
Belgian,Yes,Economics,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,High
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,European Institute,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,10.0,6.0,5.0,10.0,6.0,5.0,7.0,5.0,2.5,Low
Belgian,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,High
Belgian,Yes,Finance,PG Taught,14.0,2.5,2.5,14.0,2.5,2.5,17.0,2.5,2.5,10.0,2.5,0.0,17.0,0.0,0.0,High
Belgian,Yes,Finance,PG Taught,14.0,2.5,2.5,14.0,2.5,2.5,17.0,2.5,2.5,10.0,2.5,0.0,17.0,0.0,0.0,High
Belgian,Yes,Finance,PG Taught,14.0,2.5,2.5,14.0,2.5,2.5,17.0,2.5,2.5,10.0,2.5,0.0,17.0,0.0,0.0,High
Belgian,Yes,Finance,PG Taught,14.0,2.5,2.5,14.0,2.5,2.5,17.0,2.5,2.5,10.0,2.5,0.0,17.0,0.0,0.0,High
Belgian,Yes,Finance,PG Taught,14.0,2.5,2.5,14.0,2.5,2.5,17.0,2.5,2.5,10.0,2.5,0.0,17.0,0.0,0.0,High
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Gender Studies,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,UG Degree,2.5,2.5,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Geography And Environment,PG Taught,6.0,2.5,2.5,9.0,2.5,0.0,11.0,5.0,2.5,7.0,2.5,2.5,16.0,5.0,2.5,Low
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
Belgian,Yes,Government,UG Degree,13.0,2.5,2.5,10.0,2.5,0.0,12.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,High
